	cpmid	n	avg_accuracy	max_accuracy	median_accuracy	std_error
371	16264411_8086_x_D030342	6	1.0	1.0	1.0	0.0
372	16264411_8086_x_D030342	7	1.0	1.0	1.0	0.0
373	16264411_8086_x_D030342	8	1.0	1.0	1.0	0.0
374	16264411_8086_x_D030342	9	1.0	1.0	1.0	0.0
375	16264411_8086_x_D030342	10	1.0	1.0	1.0	0.0
376	16264411_8086_x_D030342	11	1.0	1.0	1.0	0.0
377	16264411_8086_x_D030342	12	1.0	1.0	1.0	0.0
378	16264411_8086_x_D030342	13	1.0	1.0	1.0	0.0
379	16264411_8086_x_D030342	14	1.0	1.0	1.0	0.0
380	16264411_8086_x_D030342	15	1.0	1.0	1.0	0.0
381	16528113_351_x_D000309	1	0.32	0.5	0.4	0.07348469228349534
382	16528113_351_x_D000309	2	0.24	0.4	0.2	0.04000000000000001
383	16528113_351_x_D000309	3	0.5199999999999999	0.7	0.5	0.07999999999999999
384	16528113_351_x_D000309	4	0.4600000000000001	0.6	0.5	0.050990195135927834
385	16528113_351_x_D000309	5	0.38	0.6	0.4	0.066332495807108
386	16528113_351_x_D000309	6	0.4	0.7	0.3	0.08944271909999157
387	16528113_351_x_D000309	7	0.5	0.8	0.5	0.1140175425099138
388	16528113_351_x_D000309	8	0.36	0.5	0.4	0.05099019513592785
389	16528113_351_x_D000309	9	0.38	0.5	0.3	0.048989794855663564
390	16528113_351_x_D000309	10	0.16	0.3	0.1	0.04
391	16528113_351_x_D000309	11	0.30000000000000004	0.4	0.3	0.0316227766016838
392	16528113_351_x_D000309	12	0.19999999999999998	0.3	0.2	0.0408248290463863
393	16528113_351_x_D000309	13	0.18000000000000002	0.4	0.1	0.05830951894845301
394	1659963_5443_x_C536009	1	0.76	0.9	0.7	0.04000000000000002
395	1659963_5443_x_C536009	2	0.54	0.7	0.5	0.05099019513592784
396	1659963_5443_x_C536009	3	0.7600000000000001	0.9	0.7	0.040000000000000015
397	1659963_5443_x_C536009	4	0.76	1.0	0.8	0.07483314773547883
398	1659963_5443_x_C536009	5	0.8200000000000001	0.9	0.8	0.03741657386773942
399	1659963_5443_x_C536009	6	0.9200000000000002	1.0	0.9	0.019999999999999993
400	1659963_5443_x_C536009	7	1.0	1.0	1.0	0.0
401	1659963_5443_x_C536009	8	0.96	1.0	1.0	0.024494897427831775
402	1659963_5443_x_C536009	9	1.0	1.0	1.0	0.0
403	1659963_5443_x_C536009	10	1.0	1.0	1.0	0.0
404	1659963_5443_x_C536009	11	1.0	1.0	1.0	0.0
405	1659963_5443_x_C536009	12	1.0	1.0	1.0	0.0
406	1659963_5443_x_C536009	13	1.0	1.0	1.0	0.0
407	1659963_5443_x_C536009	14	1.0	1.0	1.0	0.0
408	16847318_C027693_x_None	1	0.9399999999999998	1.0	0.9	0.024494897427831768
409	16847318_C027693_x_None	2	0.9400000000000001	1.0	1.0	0.03999999999999998
410	16847318_C027693_x_None	3	1.0	1.0	1.0	0.0
411	16847318_C027693_x_None	4	1.0	1.0	1.0	0.0
412	16847318_C027693_x_None	5	1.0	1.0	1.0	0.0
413	16847318_C027693_x_None	6	1.0	1.0	1.0	0.0
414	16847318_C027693_x_None	7	1.0	1.0	1.0	0.0
415	16847318_C027693_x_None	8	1.0	1.0	1.0	0.0
416	16847318_C027693_x_None	9	1.0	1.0	1.0	0.0
417	16847318_C027693_x_None	10	1.0	1.0	1.0	0.0
418	16847318_C027693_x_None	11	1.0	1.0	1.0	0.0
419	16847318_C027693_x_None	12	1.0	1.0	1.0	0.0
420	16847318_C027693_x_None	13	1.0	1.0	1.0	0.0
421	16847318_C027693_x_None	14	1.0	1.0	1.0	0.0
422	16847318_C027693_x_None	15	1.0	1.0	1.0	0.0
423	16938764_8086_x_D000309	1	0.9	1.0	0.9	0.04472135954999578
424	16938764_8086_x_D000309	2	0.9400000000000001	1.0	1.0	0.03999999999999998
425	16938764_8086_x_D000309	3	1.0	1.0	1.0	0.0
426	16938764_8086_x_D000309	4	1.0	1.0	1.0	0.0
427	16938764_8086_x_D000309	5	1.0	1.0	1.0	0.0
428	16938764_8086_x_D000309	6	1.0	1.0	1.0	0.0
429	16938764_8086_x_D000309	7	1.0	1.0	1.0	0.0
430	16938764_8086_x_D000309	8	1.0	1.0	1.0	0.0
431	16938764_8086_x_D000309	9	1.0	1.0	1.0	0.0
432	16938764_8086_x_D000309	10	1.0	1.0	1.0	0.0
433	16938764_8086_x_D000309	11	1.0	1.0	1.0	0.0
434	16938764_8086_x_D000309	12	1.0	1.0	1.0	0.0
435	16938764_8086_x_D000309	13	1.0	1.0	1.0	0.0
436	16938764_8086_x_D000309	14	1.0	1.0	1.0	0.0
437	16938764_8086_x_D000309	15	1.0	1.0	1.0	0.0
438	16938764_8086_x_D004931	1	1.0	1.0	1.0	0.0
439	16938764_8086_x_D004931	2	1.0	1.0	1.0	0.0
440	16938764_8086_x_D004931	3	1.0	1.0	1.0	0.0
441	16938764_8086_x_D004931	4	1.0	1.0	1.0	0.0
442	16938764_8086_x_D004931	5	1.0	1.0	1.0	0.0
443	16938764_8086_x_D004931	6	1.0	1.0	1.0	0.0
444	16938764_8086_x_D004931	7	1.0	1.0	1.0	0.0
445	16938764_8086_x_D004931	8	1.0	1.0	1.0	0.0
446	16938764_8086_x_D004931	9	1.0	1.0	1.0	0.0
447	16938764_8086_x_D004931	10	1.0	1.0	1.0	0.0
448	16938764_8086_x_D004931	11	1.0	1.0	1.0	0.0
449	16938764_8086_x_D004931	12	1.0	1.0	1.0	0.0
450	16938764_8086_x_D004931	13	1.0	1.0	1.0	0.0
451	16938764_8086_x_D004931	14	1.0	1.0	1.0	0.0
452	16938764_8086_x_D004931	15	1.0	1.0	1.0	0.0
453	16970037_8086_x_D009422	1	0.54	0.7	0.5	0.050990195135927834
454	16970037_8086_x_D009422	2	0.6199999999999999	0.9	0.5	0.07999999999999999
455	16970037_8086_x_D009422	3	0.7600000000000001	0.9	0.7	0.040000000000000015
456	16970037_8086_x_D009422	4	0.82	1.0	0.8	0.04898979485566356
457	16970037_8086_x_D009422	5	0.9	1.0	0.9	0.03162277660168377
458	16970037_8086_x_D009422	6	0.9399999999999998	1.0	0.9	0.024494897427831768
459	16970037_8086_x_D009422	7	0.96	1.0	1.0	0.024494897427831785
460	16970037_8086_x_D009422	8	0.9800000000000001	1.0	1.0	0.019999999999999997
461	16970037_8086_x_D009422	9	1.0	1.0	1.0	0.0
462	16970037_8086_x_D009422	10	1.0	1.0	1.0	0.0
463	16970037_8086_x_D009422	11	1.0	1.0	1.0	0.0
464	16970037_8086_x_D009422	12	1.0	1.0	1.0	0.0
465	16970037_8086_x_D009422	13	1.0	1.0	1.0	0.0
466	16970037_8086_x_D009422	14	1.0	1.0	1.0	0.0
467	16970037_8086_x_D009422	15	1.0	1.0	1.0	0.0
468	16970037_8086_x_D009461	1	0.9	1.0	0.9	0.04472135954999579
469	16970037_8086_x_D009461	2	0.9	0.9	0.9	0.0
470	16970037_8086_x_D009461	3	0.8800000000000001	1.0	0.9	0.037416573867739396
471	16970037_8086_x_D009461	4	0.9199999999999999	1.0	0.9	0.037416573867739396
472	16970037_8086_x_D009461	5	1.0	1.0	1.0	0.0
473	16970037_8086_x_D009461	6	0.9200000000000002	1.0	0.9	0.037416573867739396
474	16970037_8086_x_D009461	7	1.0	1.0	1.0	0.0
475	16970037_8086_x_D009461	8	1.0	1.0	1.0	0.0
476	16970037_8086_x_D009461	9	1.0	1.0	1.0	0.0
477	16970037_8086_x_D009461	10	1.0	1.0	1.0	0.0
478	16970037_8086_x_D009461	11	1.0	1.0	1.0	0.0
479	16970037_8086_x_D009461	12	1.0	1.0	1.0	0.0
480	16970037_8086_x_D009461	13	1.0	1.0	1.0	0.0
481	16970037_8086_x_D009461	14	1.0	1.0	1.0	0.0
482	16970037_8086_x_D009461	15	1.0	1.0	1.0	0.0
483	16980445_None_x_D012769	1	1.0	1.0	1.0	0.0
484	16980445_None_x_D012769	2	1.0	1.0	1.0	0.0
485	16980445_None_x_D012769	3	1.0	1.0	1.0	0.0
486	16980445_None_x_D012769	4	1.0	1.0	1.0	0.0
487	16980445_None_x_D012769	5	1.0	1.0	1.0	0.0
488	16980445_None_x_D012769	6	1.0	1.0	1.0	0.0
489	16980445_None_x_D012769	7	1.0	1.0	1.0	0.0
490	16980445_None_x_D012769	8	1.0	1.0	1.0	0.0
491	16980445_None_x_D012769	9	1.0	1.0	1.0	0.0
492	16980445_None_x_D012769	10	1.0	1.0	1.0	0.0
493	16980445_None_x_D012769	11	1.0	1.0	1.0	0.0
494	16980445_None_x_D012769	12	1.0	1.0	1.0	0.0
495	16980445_None_x_D012769	13	1.0	1.0	1.0	0.0
496	16980445_None_x_D012769	14	1.0	1.0	1.0	0.0
497	16980445_None_x_D012769	15	1.0	1.0	1.0	0.0
498	17049852_C047217_x_D018981	1	0.1	0.1	0.1	
499	17049852_C047217_x_D018981	2	0.1	0.1	0.1	0.0
500	17049852_C047217_x_D018981	3	0.15	0.3	0.1	0.049999999999999996
501	17049852_C047217_x_D018981	4	0.15000000000000002	0.2	0.15000000000000002	0.049999999999999996
502	17049852_C047217_x_D018981	5	0.1	0.1	0.1	0.0
503	17197096_D011188_x_D018981	1	0.7	0.8	0.7	0.05477225575051662
504	17197096_D011188_x_D018981	2	0.64	0.8	0.6	0.05099019513592785
505	17197096_D011188_x_D018981	3	0.78	0.9	0.8	0.05830951894845302
506	17197096_D011188_x_D018981	4	0.86	0.9	0.9	0.04000000000000001
507	17197096_D011188_x_D018981	5	0.9400000000000001	1.0	0.9	0.024494897427831765
508	17197096_D011188_x_D018981	6	1.0	1.0	1.0	0.0
509	17197096_D011188_x_D018981	7	1.0	1.0	1.0	0.0
510	17197096_D011188_x_D018981	8	1.0	1.0	1.0	0.0
511	17197096_D011188_x_D018981	9	1.0	1.0	1.0	0.0
512	17197096_D011188_x_D018981	10	1.0	1.0	1.0	0.0
513	17197096_D011188_x_D018981	11	1.0	1.0	1.0	0.0
514	17197096_D011188_x_D018981	12	1.0	1.0	1.0	0.0
515	17197096_D011188_x_D018981	13	1.0	1.0	1.0	0.0
516	17197096_D011188_x_D018981	14	1.0	1.0	1.0	0.0
517	17197096_D011188_x_D018981	15	1.0	1.0	1.0	0.0
518	1815166_D019793_x_C536289	1	0.9400000000000001	1.0	1.0	0.03999999999999998
519	1815166_D019793_x_C536289	2	0.9400000000000001	1.0	1.0	0.03999999999999998
520	1815166_D019793_x_C536289	3	1.0	1.0	1.0	0.0
521	1815166_D019793_x_C536289	4	1.0	1.0	1.0	0.0
522	1815166_D019793_x_C536289	5	1.0	1.0	1.0	0.0
523	1815166_D019793_x_C536289	6	1.0	1.0	1.0	0.0
524	1815166_D019793_x_C536289	7	1.0	1.0	1.0	0.0
525	1815166_D019793_x_C536289	8	1.0	1.0	1.0	0.0
526	1815166_D019793_x_C536289	9	1.0	1.0	1.0	0.0
527	1815166_D019793_x_C536289	10	1.0	1.0	1.0	0.0
528	1815166_D019793_x_C536289	11	1.0	1.0	1.0	0.0
529	1815166_D019793_x_C536289	12	1.0	1.0	1.0	0.0
530	1815166_D019793_x_C536289	13	1.0	1.0	1.0	0.0
531	1815166_D019793_x_C536289	14	1.0	1.0	1.0	0.0
532	18175081_8086_x_D030342	1	0.76	0.9	0.7	0.04000000000000001
533	18175081_8086_x_D030342	2	0.72	0.9	0.7	0.05830951894845302
534	18175081_8086_x_D030342	3	0.8800000000000001	1.0	0.9	0.037416573867739396
535	18175081_8086_x_D030342	4	0.9199999999999999	1.0	1.0	0.048989794855663536
536	18175081_8086_x_D030342	5	0.9800000000000001	1.0	1.0	0.019999999999999997
537	18175081_8086_x_D030342	6	0.9400000000000001	1.0	1.0	0.06
538	18175081_8086_x_D030342	7	1.0	1.0	1.0	0.0
539	18175081_8086_x_D030342	8	1.0	1.0	1.0	0.0
540	18175081_8086_x_D030342	9	1.0	1.0	1.0	0.0
541	18175081_8086_x_D030342	10	1.0	1.0	1.0	0.0
542	18175081_8086_x_D030342	11	1.0	1.0	1.0	0.0
543	18175081_8086_x_D030342	12	1.0	1.0	1.0	0.0
544	18175081_8086_x_D030342	13	1.0	1.0	1.0	0.0
545	18175081_8086_x_D030342	14	1.0	1.0	1.0	0.0
546	18628786_8086_x_C562827	1	0.9399999999999998	1.0	1.0	0.03999999999999999
547	18628786_8086_x_C562827	2	0.9400000000000001	1.0	1.0	0.039999999999999994
548	18628786_8086_x_C562827	3	1.0	1.0	1.0	0.0
549	18628786_8086_x_C562827	4	1.0	1.0	1.0	0.0
550	18628786_8086_x_C562827	5	1.0	1.0	1.0	0.0
551	18628786_8086_x_C562827	6	1.0	1.0	1.0	0.0
552	18628786_8086_x_C562827	7	1.0	1.0	1.0	0.0
553	18628786_8086_x_C562827	8	1.0	1.0	1.0	0.0
554	18628786_8086_x_C562827	9	1.0	1.0	1.0	0.0
555	18628786_8086_x_C562827	10	1.0	1.0	1.0	0.0
556	18628786_8086_x_C562827	11	1.0	1.0	1.0	0.0
557	18628786_8086_x_C562827	12	1.0	1.0	1.0	0.0
558	18628786_8086_x_C562827	13	1.0	1.0	1.0	0.0
559	18628786_8086_x_C562827	14	1.0	1.0	1.0	0.0
560	18628786_8086_x_C562827	15	1.0	1.0	1.0	0.0
561	18628786_8086_x_D000309	1	0.9199999999999999	1.0	0.9	0.019999999999999997
562	18628786_8086_x_D000309	2	0.9	1.0	0.9	0.03162277660168379
563	18628786_8086_x_D000309	3	1.0	1.0	1.0	0.0
564	18628786_8086_x_D000309	4	1.0	1.0	1.0	0.0
565	18628786_8086_x_D000309	5	1.0	1.0	1.0	0.0
566	18628786_8086_x_D000309	6	1.0	1.0	1.0	0.0
567	18628786_8086_x_D000309	7	1.0	1.0	1.0	0.0
568	18628786_8086_x_D000309	8	1.0	1.0	1.0	0.0
569	18628786_8086_x_D000309	9	1.0	1.0	1.0	0.0
570	18628786_8086_x_D000309	10	1.0	1.0	1.0	0.0
571	18628786_8086_x_D000309	11	1.0	1.0	1.0	0.0
572	18628786_8086_x_D000309	12	1.0	1.0	1.0	0.0
573	18628786_8086_x_D000309	13	1.0	1.0	1.0	0.0
574	18628786_8086_x_D000309	14	1.0	1.0	1.0	0.0
575	18628786_8086_x_D000309	15	1.0	1.0	1.0	0.0
576	18628786_8086_x_D009422	1	1.0	1.0	1.0	0.0
577	18628786_8086_x_D009422	2	1.0	1.0	1.0	0.0
578	18628786_8086_x_D009422	3	1.0	1.0	1.0	0.0
579	18628786_8086_x_D009422	4	1.0	1.0	1.0	0.0
580	18628786_8086_x_D009422	5	1.0	1.0	1.0	0.0
581	18628786_8086_x_D009422	6	1.0	1.0	1.0	0.0
582	18628786_8086_x_D009422	7	1.0	1.0	1.0	0.0
583	18628786_8086_x_D009422	8	1.0	1.0	1.0	0.0
584	18628786_8086_x_D009422	9	1.0	1.0	1.0	0.0
585	18628786_8086_x_D009422	10	1.0	1.0	1.0	0.0
586	18628786_8086_x_D009422	11	1.0	1.0	1.0	0.0
587	18628786_8086_x_D009422	12	1.0	1.0	1.0	0.0
588	18628786_8086_x_D009422	13	1.0	1.0	1.0	0.0
589	18628786_8086_x_D009422	14	1.0	1.0	1.0	0.0
590	18628786_8086_x_D009422	15	1.0	1.0	1.0	0.0
591	18712764_C057651_x_D018981	1	0.9	1.0	0.9	0.054772255750516606
592	18712764_C057651_x_D018981	2	0.96	1.0	1.0	0.024494897427831785
593	18712764_C057651_x_D018981	3	1.0	1.0	1.0	0.0
594	18712764_C057651_x_D018981	4	1.0	1.0	1.0	0.0
595	18712764_C057651_x_D018981	5	1.0	1.0	1.0	0.0
596	18712764_C057651_x_D018981	6	1.0	1.0	1.0	0.0
597	18712764_C057651_x_D018981	7	1.0	1.0	1.0	0.0
598	18712764_C057651_x_D018981	8	1.0	1.0	1.0	0.0
599	18712764_C057651_x_D018981	9	1.0	1.0	1.0	0.0
600	18712764_C057651_x_D018981	10	1.0	1.0	1.0	0.0
601	18712764_C057651_x_D018981	11	1.0	1.0	1.0	0.0
602	18712764_C057651_x_D018981	12	1.0	1.0	1.0	0.0
603	18712764_C057651_x_D018981	13	1.0	1.0	1.0	0.0
604	18712764_C057651_x_D018981	14	1.0	1.0	1.0	0.0
605	18712764_C057651_x_D018981	15	1.0	1.0	1.0	0.0
606	19011102_D010100_x_D006467	1	0.9400000000000001	1.0	1.0	0.03999999999999999
607	19011102_D010100_x_D006467	2	0.8400000000000001	1.0	0.8	0.050990195135927834
608	19011102_D010100_x_D006467	3	0.8400000000000001	0.9	0.8	0.02449489742783177
609	19011102_D010100_x_D006467	4	1.0	1.0	1.0	0.0
610	19011102_D010100_x_D006467	5	1.0	1.0	1.0	0.0
611	19011102_D010100_x_D006467	6	1.0	1.0	1.0	0.0
612	19011102_D010100_x_D006467	7	1.0	1.0	1.0	0.0
613	19011102_D010100_x_D006467	8	1.0	1.0	1.0	0.0
614	19011102_D010100_x_D006467	9	1.0	1.0	1.0	0.0
615	19011102_D010100_x_D006467	10	1.0	1.0	1.0	0.0
616	19011102_D010100_x_D006467	11	1.0	1.0	1.0	0.0
617	19011102_D010100_x_D006467	12	1.0	1.0	1.0	0.0
618	19011102_D010100_x_D006467	13	1.0	1.0	1.0	0.0
619	19011102_D010100_x_D006467	14	1.0	1.0	1.0	0.0
620	19011102_D010100_x_D006467	15	1.0	1.0	1.0	0.0
621	19078797_8086_x_C566307	1	0.82	1.0	0.9	0.07348469228349533
622	19078797_8086_x_C566307	2	0.82	1.0	0.9	0.07348469228349534
623	19078797_8086_x_C566307	3	0.9400000000000001	1.0	1.0	0.039999999999999994
624	19078797_8086_x_C566307	4	0.9800000000000001	1.0	1.0	0.019999999999999993
625	19078797_8086_x_C566307	5	1.0	1.0	1.0	0.0
626	19078797_8086_x_C566307	6	1.0	1.0	1.0	0.0
627	19078797_8086_x_C566307	7	1.0	1.0	1.0	0.0
628	19078797_8086_x_C566307	8	1.0	1.0	1.0	0.0
629	19078797_8086_x_C566307	9	1.0	1.0	1.0	0.0
630	19078797_8086_x_C566307	10	1.0	1.0	1.0	0.0
631	19078797_8086_x_C566307	11	1.0	1.0	1.0	0.0
632	19078797_8086_x_C566307	12	1.0	1.0	1.0	0.0
633	19078797_8086_x_C566307	13	1.0	1.0	1.0	0.0
634	19078797_8086_x_C566307	14	1.0	1.0	1.0	0.0
635	19078797_8086_x_C566307	15	1.0	1.0	1.0	0.0
636	19101627_D006493_x_D013927	1	0.24000000000000005	0.4	0.2	0.05099019513592785
637	19101627_D006493_x_D013927	2	0.22000000000000006	0.4	0.2	0.05830951894845302
638	19101627_D006493_x_D013927	3	0.20000000000000004	0.2	0.2	0.0
639	19101627_D006493_x_D013927	4	0.21999999999999997	0.6	0.1	0.09695359714832658
640	19101627_D006493_x_D013927	5	0.1	0.1	0.1	0.0
641	19101627_D006493_x_D013927	6	0.18	0.3	0.2	0.03741657386773941
642	19101627_D006493_x_D013927	8	0.125	0.2	0.1	0.025
643	19101627_D006493_x_D013927	9	0.1	0.1	0.1	0.0
644	19146845_D007501_x_D018981	1	0.22000000000000003	0.4	0.2	0.05830951894845301
645	19146845_D007501_x_D018981	2	0.26	0.4	0.2	0.06
646	19146845_D007501_x_D018981	3	0.15000000000000002	0.2	0.15000000000000002	0.05
647	19146845_D007501_x_D018981	4	0.13333333333333333	0.2	0.1	0.03333333333333334
648	19146845_D007501_x_D018981	5	0.175	0.3	0.15000000000000002	0.0478713553878169
649	19146845_D007501_x_D018981	6	0.15000000000000002	0.2	0.15000000000000002	0.049999999999999996
650	19146845_D007501_x_D018981	7	0.1	0.1	0.1	
651	19172511_8086_x_C562827	1	0.9200000000000002	1.0	0.9	0.037416573867739396
652	19172511_8086_x_C562827	2	0.86	1.0	0.8	0.06
653	19172511_8086_x_C562827	3	0.96	1.0	1.0	0.039999999999999994
654	19172511_8086_x_C562827	4	1.0	1.0	1.0	0.0
655	19172511_8086_x_C562827	5	1.0	1.0	1.0	0.0
656	19172511_8086_x_C562827	6	1.0	1.0	1.0	0.0
657	19172511_8086_x_C562827	7	1.0	1.0	1.0	0.0
658	19172511_8086_x_C562827	8	1.0	1.0	1.0	0.0
659	19172511_8086_x_C562827	9	1.0	1.0	1.0	0.0
660	19172511_8086_x_C562827	10	1.0	1.0	1.0	0.0
661	19172511_8086_x_C562827	11	1.0	1.0	1.0	0.0
662	19172511_8086_x_C562827	12	1.0	1.0	1.0	0.0
663	19172511_8086_x_C562827	13	1.0	1.0	1.0	0.0
664	19172511_8086_x_C562827	14	1.0	1.0	1.0	0.0
665	19996411_D019087_x_D010538	1	1.0	1.0	1.0	0.0
666	19996411_D019087_x_D010538	2	1.0	1.0	1.0	0.0
667	19996411_D019087_x_D010538	3	1.0	1.0	1.0	0.0
668	19996411_D019087_x_D010538	4	1.0	1.0	1.0	0.0
669	19996411_D019087_x_D010538	5	1.0	1.0	1.0	0.0
670	19996411_D019087_x_D010538	6	1.0	1.0	1.0	0.0
671	19996411_D019087_x_D010538	7	1.0	1.0	1.0	0.0
672	19996411_D019087_x_D010538	8	1.0	1.0	1.0	0.0
673	19996411_D019087_x_D010538	9	1.0	1.0	1.0	0.0
674	19996411_D019087_x_D010538	10	1.0	1.0	1.0	0.0
675	19996411_D019087_x_D010538	11	1.0	1.0	1.0	0.0
676	19996411_D019087_x_D010538	12	1.0	1.0	1.0	0.0
677	19996411_D019087_x_D010538	13	1.0	1.0	1.0	0.0
678	19996411_D019087_x_D010538	14	1.0	1.0	1.0	0.0
679	19996411_D019087_x_D010538	15	1.0	1.0	1.0	0.0
680	20200814_8086_x_C536008	1	0.5	0.7	0.5	0.07071067811865475
681	20200814_8086_x_C536008	2	0.36	0.5	0.4	0.05099019513592785
682	20200814_8086_x_C536008	3	0.32	0.5	0.3	0.066332495807108
683	20200814_8086_x_C536008	4	0.43999999999999995	0.6	0.5	0.06
684	20200814_8086_x_C536008	5	0.31999999999999995	0.5	0.3	0.04898979485566356
685	20200814_8086_x_C536008	6	0.4	0.6	0.5	0.10488088481701514
686	20200814_8086_x_C536008	7	0.28	0.4	0.2	0.048989794855663564
687	20200814_8086_x_C536008	8	0.325	0.5	0.35	0.08539125638299666
688	20200814_8086_x_C536008	9	0.15	0.3	0.1	0.04999999999999999
689	20200814_8086_x_C536008	10	0.22499999999999998	0.4	0.2	0.07500000000000001
690	20200814_8086_x_C536008	11	0.13333333333333333	0.2	0.1	0.03333333333333334
691	20200814_8086_x_C536008	12	0.125	0.2	0.1	0.025000000000000005
692	20200814_8086_x_C536009	1	1.0	1.0	1.0	0.0
693	20200814_8086_x_C536009	2	1.0	1.0	1.0	0.0
694	20200814_8086_x_C536009	3	1.0	1.0	1.0	0.0
695	20200814_8086_x_C536009	4	1.0	1.0	1.0	0.0
696	20200814_8086_x_C536009	5	1.0	1.0	1.0	0.0
697	20200814_8086_x_C536009	6	1.0	1.0	1.0	0.0
698	20200814_8086_x_C536009	7	1.0	1.0	1.0	0.0
699	20200814_8086_x_C536009	8	1.0	1.0	1.0	0.0
700	20200814_8086_x_C536009	9	1.0	1.0	1.0	0.0
701	20200814_8086_x_C536009	10	1.0	1.0	1.0	0.0
702	20200814_8086_x_C536009	11	1.0	1.0	1.0	0.0
703	20200814_8086_x_C536009	12	1.0	1.0	1.0	0.0
704	20200814_8086_x_C536009	13	1.0	1.0	1.0	0.0
705	20200814_8086_x_C536009	14	1.0	1.0	1.0	0.0
706	20200814_8086_x_C536009	15	1.0	1.0	1.0	0.0
707	20447614_4072_x_C567703	1	0.8400000000000001	0.9	0.8	0.024494897427831775
708	20447614_4072_x_C567703	2	0.8400000000000001	0.9	0.9	0.06
709	20447614_4072_x_C567703	3	1.0	1.0	1.0	0.0
710	20447614_4072_x_C567703	4	1.0	1.0	1.0	0.0
711	20447614_4072_x_C567703	5	1.0	1.0	1.0	0.0
712	20447614_4072_x_C567703	6	1.0	1.0	1.0	0.0
713	20447614_4072_x_C567703	7	1.0	1.0	1.0	0.0
714	20447614_4072_x_C567703	8	1.0	1.0	1.0	0.0
715	20447614_4072_x_C567703	9	1.0	1.0	1.0	0.0
716	20447614_4072_x_C567703	10	1.0	1.0	1.0	0.0
717	20447614_4072_x_C567703	11	1.0	1.0	1.0	0.0
718	20447614_4072_x_C567703	12	1.0	1.0	1.0	0.0
719	20447614_4072_x_C567703	13	1.0	1.0	1.0	0.0
720	20447614_4072_x_C567703	14	1.0	1.0	1.0	0.0
721	20447614_4072_x_C567703	15	1.0	1.0	1.0	0.0
722	20447614_4072_x_D002386	1	0.38	0.7	0.3	0.08602325267042625
723	20447614_4072_x_D002386	2	0.42000000000000004	0.7	0.3	0.08
724	20447614_4072_x_D002386	3	0.4	0.6	0.4	0.07071067811865475
725	20447614_4072_x_D002386	4	0.38	0.6	0.3	0.058309518948452994
726	20447614_4072_x_D002386	5	0.31999999999999995	0.7	0.2	0.09695359714832656
727	20447614_4072_x_D002386	6	0.275	0.4	0.25	0.04787135538781691
728	20447614_4072_x_D002386	7	0.24	0.4	0.2	0.06782329983125268
729	20447614_4072_x_D002386	8	0.30000000000000004	0.4	0.3	0.057735026918962574
730	20447614_4072_x_D002386	9	0.22500000000000003	0.3	0.25	0.047871355387816894
731	20447614_4072_x_D002386	10	0.19999999999999998	0.3	0.2	0.0408248290463863
732	20447614_4072_x_D002386	11	0.10000000000000002	0.1	0.1	0.0
733	20447614_4072_x_D002386	12	0.12	0.2	0.1	0.02
734	20499090_8086_x_C536008	1	0.9199999999999999	1.0	0.9	0.020000000000000004
735	20499090_8086_x_C536008	2	0.9400000000000001	1.0	0.9	0.024494897427831765
736	20499090_8086_x_C536008	3	1.0	1.0	1.0	0.0
737	20499090_8086_x_C536008	4	1.0	1.0	1.0	0.0
738	20499090_8086_x_C536008	5	1.0	1.0	1.0	0.0
739	20499090_8086_x_C536008	6	1.0	1.0	1.0	0.0
740	20499090_8086_x_C536008	7	1.0	1.0	1.0	0.0
741	20499090_8086_x_C536008	8	1.0	1.0	1.0	0.0
742	20499090_8086_x_C536008	9	1.0	1.0	1.0	0.0
743	20499090_8086_x_C536008	10	1.0	1.0	1.0	0.0
744	20499090_8086_x_C536008	11	1.0	1.0	1.0	0.0
745	20499090_8086_x_C536008	12	1.0	1.0	1.0	0.0
746	20499090_8086_x_C536008	13	1.0	1.0	1.0	0.0
747	20499090_8086_x_C536008	14	1.0	1.0	1.0	0.0
748	20499090_8086_x_C536008	15	1.0	1.0	1.0	0.0
749	20931227_8086_x_C535883	1	0.9	1.0	0.9	0.03162277660168379
750	20931227_8086_x_C535883	2	0.7399999999999999	0.8	0.8	0.04000000000000003
751	20931227_8086_x_C535883	3	0.9399999999999998	1.0	0.9	0.02449489742783176
752	20931227_8086_x_C535883	4	0.9400000000000001	1.0	1.0	0.03999999999999999
753	20931227_8086_x_C535883	5	1.0	1.0	1.0	0.0
754	20931227_8086_x_C535883	6	1.0	1.0	1.0	0.0
755	20931227_8086_x_C535883	7	1.0	1.0	1.0	0.0
756	20931227_8086_x_C535883	8	1.0	1.0	1.0	0.0
757	20931227_8086_x_C535883	9	1.0	1.0	1.0	0.0
758	20931227_8086_x_C535883	10	1.0	1.0	1.0	0.0
759	20931227_8086_x_C535883	11	1.0	1.0	1.0	0.0
760	20931227_8086_x_C535883	12	1.0	1.0	1.0	0.0
761	20931227_8086_x_C535883	13	1.0	1.0	1.0	0.0
762	20931227_8086_x_C535883	14	1.0	1.0	1.0	0.0
763	20931227_8086_x_C535883	15	1.0	1.0	1.0	0.0
764	20965426_D010100_x_D057165	1	0.9399999999999998	1.0	1.0	0.03999999999999999
765	20965426_D010100_x_D057165	2	0.9400000000000001	1.0	0.9	0.02449489742783176
766	20965426_D010100_x_D057165	3	1.0	1.0	1.0	0.0
